101,3,570994.100000001490000,616292.240000000220000,UNPAVED
102,3,570943.379999998960000,616158.259999999780000,UNPAVED
103,3,570917.109999999400000,616045.959999999960000,UNPAVED
104,3,570904.710000000890000,615939.179999999700000,UNPAVED
105,3,570902.170000001790000,615900.059999999590000,UNPAVED
106,3,570860.699999999250000,615200.339999999850000,UNPAVED
107,3,570844.789999999110000,614932.839999999850000,UNPAVED
108,3,570840.649999998510000,614897.240000000220000,UNPAVED
109,3,570840.019999999550000,614833.280000000260000,UNPAVED
110,3,570847.640000000600000,614733.889999999660000,UNPAVED
111,3,570880.030000001190000,614634.860000000340000,UNPAVED
112,3,570918.260000001640000,614560.790000000040000,UNPAVED
113,3,570985.899999998510000,614487.139999999660000,UNPAVED
114,3,571108.829999998210000,614344.990000000220000,UNPAVED
115,3,571192.339999999850000,614244.910000000150000,UNPAVED
116,3,571238.320000000300000,614170.950000000190000,UNPAVED
117,3,571249.589999999850000,614140.910000000150000,UNPAVED
118,4,571249.589999999850000,614140.910000000150000,UNPAVED
119,4,571269.489999998360000,614048.809999999590000,UNPAVED
120,4,571270.309999998660000,613991.969999999740000,UNPAVED
121,4,571267.829999998210000,613982.379999999890000,UNPAVED
122,4,571252.699999999250000,613924.200000000190000,UNPAVED
123,4,571239.170000001790000,613895.580000000070000,UNPAVED
124,4,571226.940000001340000,613884.740000000220000,UNPAVED
125,4,570379.589999999850000,613133.509999999780000,UNPAVED
126,4,570283.429999999700000,613034.419999999930000,UNPAVED
127,4,570227.120000001040000,612964.330000000070000,UNPAVED
128,4,570178.500000000000000,612897.900000000370000,UNPAVED
129,4,570142.170000001790000,612838.750000000000000,UNPAVED
130,4,570124.100000001490000,612802.959999999960000,UNPAVED
131,4,570112.070000000300000,612777.919999999930000,UNPAVED
132,4,570076.140000000600000,612690.349999999630000,UNPAVED
133,4,570047.910000000150000,612606.440000000410000,UNPAVED
134,4,570008.710000000890000,612531.259999999780000,UNPAVED
135,4,569981.420000001790000,612490.009999999780000,UNPAVED
136,4,569917.750000000000000,612393.160000000150000,UNPAVED
137,4,569870.850000001490000,612314.320000000300000,UNPAVED
138,4,569803.699999999250000,612244.070000000300000,UNPAVED
139,4,569728.449999999250000,612198.580000000070000,UNPAVED
140,4,569668.359999999400000,612176.410000000150000,UNPAVED
141,4,569591.199999999250000,612155.769999999550000,UNPAVED
142,4,569521.620000001040000,612147.669999999930000,UNPAVED
143,4,569471.989999998360000,612152.299999999810000,UNPAVED
144,4,569423.829999998210000,612162.269999999550000,UNPAVED
145,4,569406.896299999210000,612168.843799999920000,UNPAVED
146,5,571623.960000000890000,622125.150000000370000,UNPAVED
147,5,571648.899999998510000,622113.070000000300000,UNPAVED
148,5,571678.710000000890000,622085.070000000300000,UNPAVED
149,5,571697.660000000150000,622058.690000000410000,UNPAVED
150,5,571713.690000001340000,622019.839999999850000,UNPAVED
151,5,571717.300000000750000,621984.360000000340000,UNPAVED
152,5,571713.399999998510000,621932.780000000260000,UNPAVED
153,6,571841.800000000750000,622151.379999999890000,UNPAVED
154,6,571800.399999998510000,622124.129999999890000,UNPAVED
155,6,571771.469999998810000,622091.740000000220000,UNPAVED
156,6,571747.429999999700000,622041.639999999660000,UNPAVED
157,6,571713.399999998510000,621932.780000000260000,UNPAVED
158,7,571623.960000000890000,622125.150000000370000,PAVED
159,7,571841.800000000750000,622151.379999999890000,PAVED
160,8,569240.117300000040000,623908.512000000100000,PAVED
161,8,569407.609999999400000,623871.740000000220000,PAVED
162,8,569689.850000001490000,623808.240000000220000,PAVED
163,8,569741.370000001040000,623796.650000000370000,PAVED
164,8,569834.649999998510000,623766.000000000000000,PAVED
165,8,569920.350000001490000,623724.580000000070000,PAVED
166,8,569985.879999998960000,623686.429999999700000,PAVED
167,8,570047.179999999700000,623619.790000000040000,PAVED
168,8,570154.010000001640000,623507.620000000110000,PAVED
169,8,570587.570000000300000,623055.440000000410000,PAVED
170,8,570848.329999998210000,622785.570000000300000,PAVED
171,8,571140.620000001040000,622482.410000000150000,PAVED
172,8,571297.719999998810000,622319.440000000410000,PAVED
173,8,571354.309999998660000,622258.070000000300000,PAVED
174,8,571387.260000001640000,622226.559999999590000,PAVED
175,8,571396.679999999700000,622217.809999999590000,PAVED
176,8,571452.839999999850000,622186.639999999660000,PAVED
177,8,571512.070000000300000,622157.290000000040000,PAVED
178,8,571557.199999999250000,622140.169999999930000,PAVED
179,8,571600.649999998510000,622131.919999999930000,PAVED
180,8,571623.960000000890000,622125.150000000370000,PAVED
