"072762.0000","NO",925
"005219.0000","NO",927
"064298.0000","NO",927
"004529.8566","NO",927
"067494.0342","NO",928
"150858.0000","NO",927
"015929.3234","NO",929
"003680.6060","NO",929
"038252.5688","NO",929
"059403.2478","NO",929
"183979.0000","NO",929
"188581.0000","NO",925
"088353.1672","NO",927
"086715.0204","NO",935
"012928.0910","NO",935
"172060.0000","NO",935
"030968.0000","NO",936
"019030.5550","NO",936
"077684.5060","NO",936
"085740.2618","NO",936
"059240.1286","NO",936
"086769.5662","NO",939
"195073.0000","NO",939
"203274.9170","NO",934
"186572.0000","NO",936
"019374.7506","NO",936
"077452.5770","NO",936
"004041.3632","NO",935
"209207.0000","NO",817
"003030.5332","NO",942
"150604.0000","NO",942
"019431.0512","NO",942
"026989.0000","NO",925
"180061.0000","NO",942
"018954.1222","NO",942
"142128.0000","NO",942
"174628.0100","NO",939
"091191.5130","NO",941
"073833.0524","NO",946
"058246.3436","NO",941
"063678.9150","NO",941
"072310.7240","NO",940
"014351.0426","NO",943
"013998.0100","NO",943
"187125.0000","NO",943
"048820.1238","NO",943
"053195.0000","NO",943
"086769.5332","NO",942
"015908.6330","NO",943
"200763.0130","NO",943
"087400.6792","NO",943
"131161.0000","NO",942
"176489.0100","NO",947
"091779.0625","NO",947
"143679.0000","NO",947
"019336.0000","NO",948
"183369.0000","NO",948
"181644.0000","NO",947
"144074.0000","NO",947
"185530.0000","NO",950
"014061.4026","NO",950
"070144.0620","NO",950
"072310.6946","NO",950
"069795.1892","NO",950
"108784.0000","NO",949
"039500.0192","NO",953
"046148.0000","NO",953
"085475.6262","NO",955
"206737.0000","NO",955
"004529.8434","NO",955
"140335.0000","NO",955
"085740.2770","NO",955
"045299.3580","NO",955
"014524.1492","NO",955
"107649.0000","NO",956
"107265.0000","NO",956
"013566.5008","NO",956
"051499.1126","NO",962
"159282.0150","NO",962
"115040.0000","NO",962
"150544.0000","NO",962
"011825.0000","NO",962
"018521.0000","NO",981
"013566.4002","NO",981
"002888.6320","NO",981
"077684.4754","NO",981
"012931.5110","NO",981
"142137.0100","NO",981
"002680.1626","NO",982
"046021.0000","NO",982
"101573.0050","NO",981
"156412.0000","NO",982
"033960.2736","NO",981
"074743.5618","NO",982
"038052.0000","NO",982
"023742.3518","NO",982
"088329.3960","NO",981
"077452.5368","NO",983
"051365.0488","NO",998
"087258.9874","NO",998
"180283.0000","NO",998
"074482.1140","NO",997
"121936.0000","NO",999
"087538.1668","NO",1002
"066755.4066","NO",999
"110590.0000","NO",999
"145306.0000","NO",1002
"175539.0000","NO",1002
"171608.0000","NO",1004
"033583.2172","NO",1005
"004529.3778","NO",1005
"014524.1516","NO",1003
"005231.7226","NO",1004
"019030.0248","NO",1004
"043100.0000","NO",1005
"129322.0000","NO",1004
"172605.0000","NO",1003
"203274.9838","NO",1004
"087400.6414","NO",1003
"024720.0790","NO",1004
"019006.5186","NO",1004
"011952.6010","NO",1004
"023830.0524","NO",1005
"088329.3986","NO",1005
"000987.5252","NO",1005
"014595.0000","NO",1005
"021846.0000","NO",1009
"208197.0000","NO",1006
"161344.0000","NO",1006
"152228.0000","NO",1006
"136013.0000","NO",1009
"037666.5026","NO",1006
"087258.7874","NO",1006
"070023.6690","NO",1006
"005755.5170","NO",1009
"023742.7538","NO",975
"034753.0280","NO",1042
"066595.5506","NO",1011
"029138.0000","NO",1011
"071433.2096","NO",1013
"027692.0000","NO",1011
"197988.0000","NO",1016
"168037.0000","NO",1016
"077240.0128","NO",1011
"025364.0000","NO",1012
"163294.0000","NO",1012
"005049.0426","NO",1011
"034679.6130","NO",1012
"077684.5112","NO",1012
"072310.8438","NO",1017
"065913.1198","NO",1017
"129014.0264","NO",1017
"173596.0000","NO",1020
"132159.5178","NO",1017
"114478.0000","NO",1017
"173708.0100","NO",1017
"033581.2514","NO",1017
"067976.6196","NO",1017
"072206.0564","NO",1017
"044105.0000","NO",1017
"139076.0000","NO",1018
"015929.0732","NO",1019
"077721.2428","NO",1018
"143984.1000","NO",1018
"003533.1606","NO",1019
"146414.0000","NO",1018
"065456.0624","NO",1019
"024202.8676","NO",1019
"075062.0000","NO",1018
"043927.0150","NO",1019
"046490.0000","NO",1018
"021065.0000","NO",1018
"059251.2090","NO",1017
"072310.6932","NO",1025
"059251.0812","NO",1023
"208776.0000","NO",1026
"029389.0000","NO",962
"173815.0100","NO",963
"077285.1208","NO",967
"101163.0000","NO",968
"169313.0000","NO",942
"072310.8032","NO",962
"111094.0000","NO",969
"076738.1512","NO",971
"085740.2650","NO",984
"183113.0000","NO",984
"003106.0606","NO",988
"012979.5082","NO",984
"005429.0000","NO",984
"136536.0100","NO",985
"073724.3180","NO",985
"019374.7624","NO",985
"030620.0000","NO",992
"202697.0000","NO",992
"045299.3802","NO",992
"046204.0100","NO",998
"004529.7572","NO",995
"048267.0000","NO",995
"019030.8654","NO",995
"201990.0000","NO",995
"041115.0004","NO",995
"034873.7460","NO",995
"088224.0610","NO",996
"124776.0000","NO",995
"023742.9026","NO",996
"077681.7252","NO",996
"087258.8292","NO",996
"158037.0000","NO",996
"103021.0000","NO",996
"077687.7768","NO",996
"153134.0000","NO",998
"017735.1046","NO",996
"019202.5024","NO",996
"024202.9170","NO",996
"102191.0000","NO",991
"187164.0000","NO",991
"005467.6106","NO",992
"085590.1286","NO",992
"005755.5460","NO",1024
"072310.8482","NO",1024
"037476.6522","NO",1024
"038252.5524","NO",1024
"086422.2792","NO",1026
"073364.7650","NO",1031
"064632.5440","NO",1033
"179302.0000","NO",1038
"142043.2000","NO",1034
"065913.0258","NO",1032
"008255.0000","NO",1032
"033580.2788","NO",1032
"059248.5366","NO",1032
"033863.2464","NO",1031
"059228.0800","NO",1032
"035898.0000","NO",1031
"059249.2516","NO",1032
"003030.5072","NO",1031
"072308.6046","NO",1031
"061225.5162","NO",1033
"036577.0238","NO",1033
"086769.5364","NO",1033
"086769.5364","NO",1033
"045057.0000","NO",1033
"059396.2532","NO",1031
"045261.0000","NO",1031
"051499.1212","NO",1032
"044366.2040","NO",1031
"065913.0258","NO",1032
"039053.0354","NO",1031
"077684.5194","NO",1032
"173305.0500","NO",1041
"087400.6948","NO",1038
"068174.0552","NO",0
"065913.0742","NO",0
"066595.5002","NO",0
"045481.0000","NO",0
"047934.0516","NO",0
"023830.4380","NO",0
"016464.5806","NO",0
"015406.0000","NO",0
"004445.4030","NO",0
"004382.1822","NO",0
"127178.0000","NO",0
"077681.8630","NO",0
"073991.4816","NO",0
"073991.3674","NO",0
"033972.0148","NO",0
"209207.0000","NO",0
"204396.1070","NO",0
"197229.0000","NO",0
"187257.0000","NO",0
"173564.0000","NO",0
"145889.0000","NO",0
"145511.0000","NO",0
"051627.0436","NO",1040
"059396.2724","NO",1040
"019000.6042","NO",1040
"009451.0000","NO",1040
"007504.0000","NO",1040
"051499.2222","NO",1040
"187301.0000","NO",1041
"044343.0000","NO",1042
"064679.1148","NO",1041
"051532.1870","NO",1041
"156783.0000","NO",1042
"031581.0206","NO",1042
"039057.0000","NO",1049
"033968.4034","NO",1049
"023742.4108","NO",1049
"033960.2704","NO",1049
"039500.0006","NO",1049
"065456.0292","NO",1049
"065026.5014","NO",1042
"068813.0530","NO",1046
"165240.0100","NO",1047
"137180.0000","NO",1047
"145432.0000","NO",1047
"088353.3348","NO",1047
"177095.0000","NO",1047
"177095.0000","NO",1047
"088330.0564","NO",1047
"068932.5964","NO",1046
"098997.0000","NO",1046
"199294.1812","NO",1046
"092052.0000","NO",1046
"005049.0484","NO",1040
"045557.3112","NO",1046
"143995.0000","NO",1046
"004039.5962","NO",1046
"196244.0736","NO",1046
"019000.4634","NO",1046
"173224.0000","NO",1053
"117957.0000","NO",1054
"023742.9696","NO",1054
"059249.2190","NO",1054
"001605.0000","NO",1054
"165726.0000","NO",1054
"067046.0000","NO",1059
"066382.2098","NO",1059
"094215.0100","NO",1060
"045013.0000","NO",1063
"008022.0000","NO",1063
"178709.0000","NO",1063
"114293.1278","NO",1063
"063400.0000","NO",1062
"068172.1086","NO",1062
"038417.2120","NO",1063
"009249.0124","NO",1063
"004257.5408","NO",1063
"077681.0138","NO",1063
"077169.1758","NO",1066
"142878.6028","NO",1066
"092743.1700","NO",1066
"059228.0248","NO",1063
"113271.0000","NO",1062
"076151.0357","NO",1068
"074748.5852","NO",1052
"181648.0000","NO",1066
"136793.0000","NO",1066
"059247.5834","NO",1068
"033581.2266","NO",1068
"045299.3940","NO",1068
"088329.4386","NO",1068
"142330.0000","NO",1068
"110859.0100","NO",1070
"087322.0100","NO",1070
"149952.0000","NO",1069
"149952.0000","NO",1069
"146597.0000","NO",1068
"051365.0614","NO",1067
"072210.0262","NO",1070
"131711.0000","NO",1070
"072925.1064","NO",1073
"081109.0200","NO",1073
"076687.7020","NO",1075
"088841.0100","NO",1075
"148193.0000","NO",1070
"150520.0000","NO",1074
"059249.4322","NO",1074
"150152.0000","NO",1074
"138403.0000","NO",1074
"205514.0000","NO",1074
"129560.0000","NO",1074
"096168.0000","NO",1074
"172948.0000","NO",1074
"074743.5658","NO",1077
"199294.2258","NO",1077
"043170.0000","NO",1077
"024720.0772","NO",1077
"057492.0100","NO",1076
"006549.0000","NO",1076
"198359.0100","NO",1076
"079436.0100","NO",1081
"072308.5532","NO",1077
"181338.0000","NO",1080
"012979.0888","NO",1081
"204040.0000","NO",1081
"034755.5658","NO",1081
"023733.5006","NO",1081
"080418.0000","NO",1081
"019374.7038","NO",1081
"035958.0004","NO",762
"002680.1626","NO",731
"077687.7768","NO",727
"098300.0000","NO",727
"017676.0000","NO",727
"004041.4634","NO",725
"011987.5356","NO",725
"016329.4950","NO",755
"016329.4950","NO",755
"077687.7300","NO",758
"065725.6138","NO",772
"077687.8180","NO",766
"146458.0000","NO",766
"016329.4562","NO",769
"059403.0926","NO",769
"088366.0410","NO",769
"012979.0888","NO",774
"044370.0000","NO",772
"167563.0000","NO",774
"026297.1000","NO",774
"089240.0050","NO",774
"062309.0000","NO",774
"054234.0498","NO",775
"132427.1036","NO",775
"159032.0000","NO",793
"161475.0000","NO",793
"077684.3752","NO",793
"017838.0000","NO",787
"154104.0000","NO",788
"061645.0000","NO",797
"015908.8126","NO",797
"070256.0000","NO",797
"158023.0000","NO",799
"162955.0000","NO",799
"066755.6464","NO",799
"009077.2006","NO",799
"119630.0000","NO",799
"059396.2266","NO",803
"059403.0620","NO",803
"059228.1340","NO",799
"023892.0000","NO",807
"028478.0000","NO",807
"088353.3392","NO",807
"043118.0000","NO",807
"043118.0000","NO",807
"149117.0000","NO",807
"013797.0000","NO",823
"059249.3066","NO",822
"004529.9386","NO",824
"173596.0000","NO",831
"009219.0000","NO",831
"051365.0248","NO",831
"034753.0328","NO",831
"003730.4348","NO",831
"090378.1066","NO",831
"005467.5948","NO",831
"067476.0000","NO",831
"179359.0000","NO",822
"002278.0200","NO",838
"023733.2026","NO",838
"130349.0000","NO",838
"006002.0192","NO",842
"004445.6816","NO",842
"019030.0514","NO",842
"077779.0600","NO",838
"012193.1016","NO",837
"150770.0000","NO",843
"088366.0472","NO",843
"045299.3004","NO",843
"077426.6024","NO",843
"162830.0000","NO",849
"157623.0000","NO",849
"088224.0508","NO",850
"085764.0000","NO",849
"065913.0724","NO",849
"187307.0000","NO",848
"145754.0000","NO",849
"179982.0000","NO",843
"185923.0000","NO",843
"007462.0000","NO",843
"142229.1000","NO",843
"045557.3546","NO",849
"098283.5036","NO",849
"007143.0000","NO",849
"188613.0000","NO",852
"173207.0000","NO",852
"010765.0000","NO",852
"039277.0000","NO",856
"051499.1572","NO",858
"007183.0000","NO",858
"014061.4004","NO",858
"013998.0000","NO",857
"076828.5408","NO",859
"012945.4784","NO",859
"186558.0000","NO",851
"077452.3288","NO",865
"132159.5224","NO",864
"059248.5672","NO",864
"074762.2722","NO",872
"038945.5244","NO",873
"187832.0000","NO",873
"077715.0280","NO",864
"046407.0000","NO",877
"096691.0000","NO",878
"004580.1336","NO",871
"092905.0200","NO",869
"162933.0000","NO",872
"005588.5298","NO",871
"016474.0100","NO",877
"004041.2260","NO",877
"004039.5954","NO",869
"066249.0000","NO",873
"072310.7076","NO",873
"057468.4920","NO",879
"130668.0000","NO",879
"051358.0668","NO",877
"048342.0000","NO",877
"004039.5836","NO",880
"200928.0098","NO",879
"132427.2104","NO",879
"146946.0000","NO",879
"028227.0000","NO",879
"186771.0000","NO",879
"014163.0000","NO",879
"138966.0000","NO",879
"080999.0500","NO",879
"048153.0000","NO",879
"059249.1452","NO",879
"155062.7506","NO",883
"088329.4656","NO",883
"188274.0000","NO",879
"066382.2506","NO",879
"088841.0100","NO",890
"149817.0100","NO",887
"161596.0000","NO",887
"085438.1268","NO",886
"065683.5440","NO",886
"155044.0000","NO",886
"057632.0266","NO",894
"005467.5976","NO",1069
"063595.0000","NO",905
"002478.0000","NO",904
"145271.0000","NO",901
"023733.4816","NO",905
"011987.4108","NO",893
"019139.6026","NO",894
"059403.3416","NO",892
"004565.0000","NO",897
"003030.5572","NO",897
"122262.0000","NO",901
"023742.7040","NO",897
"076828.8348","NO",904
"059403.3430","NO",885
"045299.3940","NO",885
"052664.2682","NO",899
"163117.0000","NO",894
"004257.5086","NO",893
"100462.0000","NO",893
"023742.4018","NO",893
"033976.1796","NO",905
"017220.0000","NO",893
"033968.4034","NO",905
"074748.0830","NO",908
"076828.8020","NO",897
"101595.0000","NO",906
"074743.6562","NO",907
"071433.2300","NO",897
"059403.1884","NO",893
"071433.2288","NO",894
"149680.0000","NO",908
"071433.2002","NO",894
"086715.0204","NO",887
"094004.7000","NO",914
"018884.3282","NO",915
"072310.0252","NO",918
"023742.3184","NO",918
"157008.0010","NO",918
"088283.0100","NO",918
"077452.4638","NO",918
"008282.0000","NO",915
"077656.2000","NO",918
"004529.5162","NO",918
"145657.0000","NO",918
"059228.1080","NO",918
"004580.7060","NO",919
"155285.0000","NO",919
"023958.9238","NO",919
"136936.0000","NO",919
"012928.1862","NO",936
"021413.0000","NO",936
"135000.0000","NO",936
"019374.7268","NO",936
"087498.5002","NO",936
"004257.5444","NO",936
"002482.0000","NO",940
"093501.0010","NO",936
"129014.0408","NO",940
"207264.0050","NO",940
"033580.0506","NO",940
"005049.1264","NO",940
"124996.0000","NO",940
"003106.0056","NO",941
"098262.0200","NO",941
"093678.7060","NO",941
"157967.0000","NO",941
"016355.1138","NO",942
"150543.0000","NO",941
"073176.7952","NO",962
"026429.0000","NO",962
"023739.2930","NO",963
"022077.0000","NO",963
"012931.6862","NO",963
"068174.0284","NO",963
"006002.0704","NO",963
"072310.5918","NO",963
"008150.2030","NO",963
"054208.0024","NO",963
"145912.0000","NO",969
"016463.2678","NO",968
"010590.0000","NO",971
"204275.0150","NO",971
"148266.0510","NO",970
"070145.1366","NO",970
"206474.0000","NO",970
"051358.0836","NO",970
"182924.0100","NO",970
"095107.0000","NO",970
"004039.1764","NO",970
"155184.0000","NO",970
"059248.4204","NO",970
"091546.0000","NO",970
"138561.1000","NO",971
"147893.0000","NO",971
"103093.0000","NO",971
"081342.6000","NO",971
"177741.0000","NO",977
"034384.0000","NO",981
"138848.0000","NO",981
"077652.2970","NO",981
"010464.0000","NO",981
"143135.0000","NO",983
"142722.1304","NO",983
"066595.5622","NO",983
"149898.0000","NO",983
"177710.0000","NO",983
"182817.0000","NO",984
"059403.1620","NO",984
"008664.0000","NO",985
"088078.1366","NO",985
"203774.0000","NO",985
"034756.0716","NO",985
"057937.0708","NO",988
"181460.0000","NO",988
"132624.0000","NO",988
"008060.5025","NO",988
"085740.2548","NO",990
"077240.0112","NO",988
"073911.0666","NO",992
"150446.0000","NO",991
"051525.0806","NO",992
"008559.0000","NO",992
"009249.0424","NO",992
"204073.0312","NO",991
"135732.5108","NO",948
"000316.0006","NO",948
"000316.0022","NO",948
"136461.0100","NO",947
"043683.0000","NO",949
"019374.7288","NO",948
"081342.7100","NO",949
"002680.1222","NO",948
"069243.3422","NO",948
"043100.0000","NO",950
"051627.0438","NO",949
"017735.2442","NO",948
"059228.1056","NO",962
"126105.0100","NO",962
"005049.1589","NO",942
"152525.0000","NO",943
"187321.0000","NO",946
"023733.2080","NO",946
"198388.0000","NO",946
"015932.1540","NO",961
"015932.3256","NO",998
"066444.0000","NO",1002
"005231.6640","NO",999
"027684.0000","NO",999
"086769.0830","NO",999
"036272.0478","NO",1003
"112939.0000","NO",1003
"066382.2336","NO",999
"133105.0000","NO",997
"072711.5100","NO",997
"059248.4232","NO",999
"051358.0840","NO",999
"203244.9340","NO",1005
"024720.1462","NO",1005
"064679.1340","NO",1005
"034758.1522","NO",1006
"203274.9838","NO",1004
"032903.3600","NO",1006
"009249.0614","NO",1006
"161685.0000","NO",1006
"011507.0000","NO",1009
"039832.0000","NO",1009
"027554.5460","NO",1010
"031796.0000","NO",1010
"029525.0000","NO",1010
"003516.1080","NO",1010
"077652.3008","NO",1010
"154483.0000","NO",1010
"102147.0000","NO",1010
"066767.1636","NO",1012
"205046.0000","NO",1012
"177680.0000","NO",1012
"005231.6034","NO",1012
"032903.1120","NO",1013
"072421.0000","NO",1017
"024720.1772","NO",1012
"016252.8124","NO",1017
"077721.1678","NO",1018
"038252.5226","NO",1017
"012931.6520","NO",1017
"012931.6520","NO",1017
"086422.2704","NO",1024
"059249.2396","NO",1026
"142722.1244","NO",1026
"033939.2732","NO",1026
"059403.2586","NO",1031
"016329.3482","NO",1031
"012193.2004","NO",1032
"107357.0000","NO",1032
"131300.0000","NO",1032
"209233.0000","NO",1033
"014525.3206","NO",1033
"157938.0000","NO",1039
"059249.3874","NO",1039
"040402.2546","NO",1034
"077684.6132","NO",1034
"043158.0000","NO",1034
"041916.0000","NO",1034
"137849.0000","NO",1034
"172138.0000","NO",1034
"096247.0000","NO",1038
"203244.0340","NO",1039
"135769.1206","NO",1039
"015908.6798","NO",1039
"184784.0000","NO",1039
"072310.8440","NO",1039
"018955.0426","NO",1039
"037476.7352","NO",1039
"051499.1778","NO",1039
"146672.0000","NO",1047
"095576.0000","NO",1040
"003680.6028","NO",1047
"033982.4692","NO",1039
"051365.0606","NO",1039
"202993.3000","NO",1042
"051525.0876","NO",1042
"207822.0000","NO",1046
"033970.0712","NO",1046
"182397.0000","NO",1053
"165201.0000","NO",1053
"205033.1052","NO",1053
"046750.0100","NO",1042
"074762.9332","NO",1042
"004529.3740","NO",1046
"130027.3108","NO",1046
"174884.0000","NO",1042
"085442.0158","NO",1046
"178918.0000","NO",1049
"074124.6592","NO",1049
"045654.0000","NO",1048
"024983.0000","NO",1046
"016123.8160","NO",1046
"002888.7662","NO",1046
"070145.0614","NO",1046
"051525.0884","NO",1062
"127571.0000","NO",1062
"172255.0000","NO",1060
"009411.0000","NO",1047
"129014.0778","NO",1048
"131849.0000","NO",1048
"077687.7262","NO",1052
"183371.0000","NO",1053
"039864.0000","NO",1053
"039864.0000","NO",1053
"132159.5164","NO",1053
"028343.0000","NO",1052
"044251.0000","NO",1053
"027554.7778","NO",1053
"179223.0000","NO",1053
"051499.0656","NO",1053
"072310.5102","NO",1053
"201503.0000","NO",1052
"023830.3034","NO",1054
"003519.1392","NO",1054
"019000.6694","NO",1054
"073778.1132","NO",1060
"182936.0000","NO",1059
"166216.0000","NO",1054
"069243.3146","NO",1061
"103093.0000","NO",1060
"086308.8458","NO",1060
"016329.3914","NO",1090
"004340.0202","NO",1066
"071924.7734","NO",1062
"043106.0000","NO",1061
"004041.5800","NO",1061
"016355.1238","NO",1062
"059228.1908","NO",1063
"143645.0000","NO",1062
"072210.0302","NO",1063
"199294.1724","NO",1062
"077169.1688","NO",1063
"093705.1000","NO",1063
"000361.0000","NO",1066
"003533.2320","NO",1067
"003533.2320","NO",1067
"033065.0100","NO",1066
"077192.4110","NO",1068
"054191.1512","NO",1068
"005231.5844","NO",1068
"046284.0000","NO",1069
"003712.0000","NO",1069
"052116.3198","NO",1069
"087498.4076","NO",1069
"087498.4076","NO",1069
"143117.0000","NO",1069
"169883.0000","NO",1067
"033581.2510","NO",1067
"012193.1016","NO",1067
"066382.3552","NO",1067
"087400.5348","NO",1070
"060398.2070","NO",1070
"037476.6174","NO",1073
"083042.0025","NO",1074
"085740.1900","NO",1073
"148975.0000","NO",1073
"077285.1004","NO",1073
"108861.0000","NO",1075
"019030.9556","NO",1075
"002914.2522","NO",1075
"076720.3014","NO",1075
"038348.0000","NO",1075
"018954.8188","NO",1075
"087040.0000","NO",1075
"065913.0378","NO",1075
"067203.6132","NO",1075
"100422.0040","NO",1075
"072210.0508","NO",1074
"077169.1762","NO",1074
"090343.1000","NO",1074
"131157.0000","NO",1074
"153425.0228","NO",1075
"109909.0000","NO",1076
"008255.0000","NO",1076
"008255.0000","NO",1076
"021382.0490","NO",1076
"137374.0000","NO",1076
"037476.6770","NO",1075
"165860.0000","NO",1081
"133622.0000","NO",1081
"051532.1596","NO",1081
"066767.1572","NO",1081
"003544.9232","NO",1075
"002914.2552","NO",803
"117178.5306","NO",1089
"117178.5306","NO",1089
"092690.0125","NO",1089
"076828.7640","NO",1083
"069795.2128","NO",1084
"013718.0100","NO",1054
"019374.7262","NO",1053
"158457.0000","NO",1060
"073648.4094","NO",1048
"201166.0000","NO",1048
"156878.0000","NO",1047
"074578.0100","NO",1047
"033581.2080","NO",1040
"003262.0000","NO",1048
"200863.0000","NO",1047
"021382.0260","NO",1047
"023742.7808","NO",1047
"023742.7808","NO",1047
"026139.5000","NO",1047
"015929.0828","NO",1048
"088366.0868","NO",1053
"016355.1498","NO",1053
"016355.1498","NO",1053
"067060.0000","NO",1053
"004255.0100","NO",1052
"070913.0216","NO",1054
"027938.0000","NO",1052
"116594.5438","NO",1042
"178717.0000","NO",1042
"102041.0000","NO",1042
"005467.6160","NO",1038
"053113.0106","NO",1034
"203699.5172","NO",1038
"003680.9152","NO",1038
"072310.0612","NO",1042
"040971.0000","NO",1038
"207681.0000","NO",1046
"063696.6218","NO",1046
"158591.0000","NO",997
"065730.0702","NO",997
"019374.7286","NO",997
"177710.0000","NO",997
"171792.0000","NO",999
"135489.1000","NO",1185
"049693.0000","NO",727
"004445.4746","NO",720
"108784.0000","NO",732
"166618.0000","NO",732
"074748.6592","NO",738
"064179.0000","NO",737
"077721.2210","NO",737
"203244.6964","NO",737
"187315.0000","NO",738
"101163.0000","NO",740
"073778.1016","NO",738
"004580.7662","NO",740
"101163.0000","NO",740
"064210.7372","NO",738
"057632.0406","NO",740
"139316.1102","NO",739
"162808.0000","NO",485
"141172.0000","NO",765
"167337.0000","NO",765
"038986.0000","NO",767
"077240.0128","NO",765
"005231.5504","NO",768
"072308.5212","NO",769
"005231.5016","NO",769
"168164.0000","NO",767
"058122.2228","NO",765
"014595.0000","NO",769
"038097.0050","NO",768
"163070.0000","NO",769
"154823.0000","NO",782
"140967.0000","NO",782
"037877.0000","NO",781
"209104.0000","NO",782
"016355.6178","NO",793
"040903.0000","NO",793
"053264.0000","NO",793
"130349.0000","NO",793
"187397.0000","NO",808
"004445.6820","NO",809
"118603.0000","NO",809
"203274.9306","NO",809
"198417.0000","NO",809
"030380.0000","NO",808
"048820.0606","NO",808
"016351.0016","NO",821
"174118.0500","NO",821
"178372.0000","NO",821
"069196.0000","NO",820
"003680.7664","NO",821
"086769.5280","NO",823
"033863.8974","NO",823
"187330.0000","NO",823
"087400.6776","NO",824
"025192.0000","NO",824
"073833.0696","NO",827
"077684.5156","NO",828
"039732.0000","NO",828
"039680.5074","NO",824
"131697.0000","NO",824
"066767.1340","NO",824
"059249.2900","NO",824
"038377.0122","NO",824
"032903.0202","NO",824
"087258.9576","NO",827
"030387.5258","NO",828
"151155.0000","NO",828
"003507.8824","NO",835
"023830.0648","NO",836
"171773.0000","NO",836
"014061.4016","NO",836
"153425.0112","NO",836
"203274.9296","NO",837
"116077.0758","NO",835
"009374.0000","NO",842
"147158.0000","NO",842
"177628.0000","NO",838
"086308.8406","NO",838
"086754.2248","NO",837
"156588.0000","NO",836
"033982.4692","NO",838
"059403.2032","NO",838
"059758.0000","NO",841
"068928.0000","NO",841
"186522.0000","NO",841
"024202.9316","NO",842
"183013.0000","NO",841
"059251.1396","NO",841
"004329.7632","NO",843
"033976.2642","NO",829
"167712.0000","NO",829
"019187.5276","NO",829
"155246.5000","NO",851
"004325.1764","NO",856
"145447.0100","NO",865
"106910.0000","NO",865
"077652.2872","NO",865
"151254.0000","NO",866
"071924.8194","NO",865
"027103.1000","NO",865
"019380.5000","NO",866
"130673.0000","NO",866
"130673.0000","NO",865
"199513.0252","NO",864
"124699.0000","NO",864
"077479.1756","NO",865
"149157.0000","NO",872
"012581.5028","NO",873
"013880.0000","NO",878
"098654.0000","NO",873
"031732.0146","NO",873
"101980.0000","NO",1247
"048613.0000","NO",893
"148943.0000","NO",898
"167750.0000","NO",898
"077285.1042","NO",898
"043683.0000","NO",898
"163117.0000","NO",894
"077687.7078","NO",894
"004580.6068","NO",893
"057979.1784","NO",893
"074748.6122","NO",897
"077684.5424","NO",898
"019139.6026","NO",901
"059228.1042","NO",901
"151347.0000","NO",899
"180380.0000","NO",899
"004329.7782","NO",907
"139316.1102","NO",906
"005231.6170","NO",906
"037476.6252","NO",906
"057632.0358","NO",906
"038210.7192","NO",906
"133158.0000","NO",906
"067739.0596","NO",906
"027819.0000","NO",905
"145833.0000","NO",907
"023742.8791","NO",907
"024720.0606","NO",890
"005049.0734","NO",887
